"time","src_ip","dst_ip","dport","sport","bytesin","bytesout","pkts","pktsin","pktsout","synin","synackout","rstin","rstout","get","post"
2021-03-21 23:37:30,94.82.64.194,213.61.202.114,26362,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:31,213.61.202.114,94.82.64.194,9016,21829,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:31,213.61.202.114,52.148.165.156,443,30553,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:31,94.82.64.194,213.61.202.114,27970,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:32,185.156.73.31,213.61.202.125,7188,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:32,213.61.202.114,94.82.64.194,9016,11416,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:32,185.156.73.31,213.61.202.118,42827,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:32,52.148.165.156,213.61.202.114,30553,443,5602,2665,16,8,8,0,8,0,0,0,0
2021-03-21 23:37:32,94.82.64.194,213.61.202.114,21829,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:33,213.61.202.114,94.82.64.194,9016,46136,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:33,185.156.73.31,213.61.202.115,44574,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:33,212.70.149.71,213.61.202.116,465,16764,396,474,5,3,2,0,2,0,0,0,0
2021-03-21 23:37:33,94.82.64.194,213.61.202.114,11416,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:34,213.61.202.114,94.82.64.194,9016,40696,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:34,185.156.73.31,213.61.202.118,44574,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:34,94.82.64.194,213.61.202.114,46136,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:35,213.61.202.114,94.82.64.194,9016,17976,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:35,185.156.73.31,213.61.202.125,43462,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:35,94.82.64.194,213.61.202.114,40696,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:36,213.61.202.114,94.82.64.194,9016,62770,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:36,52.51.53.188,213.61.202.114,55189,443,84,233,3,1,2,0,2,1,1,0,0
2021-03-21 23:37:36,89.200.133.147,213.61.202.120,3074,44428,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:37:36,185.156.73.31,213.61.202.126,48270,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:36,185.156.73.31,213.61.202.121,58142,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:36,94.82.64.194,213.61.202.114,17976,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:37,185.156.73.31,213.61.202.123,15026,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:37,212.70.149.71,213.61.202.116,465,16764,220,292,3,2,1,0,1,0,0,0,0
2021-03-21 23:37:37,213.61.202.114,94.82.64.194,9016,40974,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:37,185.156.73.31,213.61.202.118,32299,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:37,185.156.73.31,213.61.202.120,4989,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:37,94.82.64.194,213.61.202.114,62770,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:38,185.156.73.31,213.61.202.117,20491,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:38,213.61.202.114,94.82.64.194,9016,24583,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:38,185.156.73.31,213.61.202.114,13444,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:38,94.82.64.194,213.61.202.114,40974,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:39,213.61.202.114,94.82.64.194,9016,34756,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:39,23.226.129.200,213.61.202.121,3307,57355,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:39,94.82.64.194,213.61.202.114,24583,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:40,213.61.202.114,94.82.64.194,9016,23919,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:40,94.82.64.194,213.61.202.114,34756,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:41,213.61.202.114,94.82.64.194,9016,26859,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:41,122.117.61.109,213.61.202.117,23,2448,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:41,94.82.64.194,213.61.202.114,23919,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:42,185.156.73.31,213.61.202.126,7188,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:42,213.61.202.114,94.82.64.194,9016,20943,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:42,89.200.133.147,213.61.202.120,80,9526,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:37:42,89.248.165.203,213.61.202.123,553,58876,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:42,94.82.64.194,213.61.202.114,26859,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:43,213.61.202.114,94.82.64.194,9016,60504,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:43,194.61.25.194,213.61.202.120,3401,57860,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:43,185.156.73.31,213.61.202.118,47960,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:43,212.70.149.71,213.61.202.116,465,16764,215,133,3,2,1,0,1,0,0,0,0
2021-03-21 23:37:43,94.82.64.194,213.61.202.114,20943,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:44,213.61.202.114,94.82.64.194,9016,17931,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:44,185.156.73.31,213.61.202.125,15885,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:44,185.156.73.31,213.61.202.120,47960,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:44,94.82.64.194,213.61.202.114,60504,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:45,213.61.202.114,94.82.64.194,9016,40965,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:45,185.156.73.31,213.61.202.119,44574,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:45,185.156.73.31,213.61.202.126,26611,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:45,94.82.64.194,213.61.202.114,17931,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:46,213.61.202.114,94.82.64.194,9016,62282,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:46,89.200.133.147,213.61.202.117,443,55839,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:37:46,185.141.241.216,213.61.202.120,38211,1027,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:46,94.82.64.194,213.61.202.114,40965,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:47,185.156.73.31,213.61.202.126,16781,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:47,213.61.202.114,94.82.64.194,9016,39220,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:47,74.120.14.92,213.61.202.126,16041,10565,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:47,212.70.149.71,213.61.202.116,465,16764,221,137,3,2,1,0,1,0,0,0,0
2021-03-21 23:37:47,94.82.64.194,213.61.202.114,62282,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:48,213.61.202.114,94.82.64.194,9016,39248,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:48,79.124.62.90,213.61.202.122,8233,43709,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:48,185.156.73.31,213.61.202.120,21103,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:48,216.58.206.35,213.61.202.114,15424,80,173,493,3,1,2,0,2,0,0,0,0
2021-03-21 23:37:48,66.102.1.188,213.61.202.114,25076,5228,297,244,5,3,2,0,2,0,0,0,0
2021-03-21 23:37:48,94.82.64.194,213.61.202.114,39220,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:49,213.61.202.114,94.82.64.194,9016,17080,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:49,185.156.73.31,213.61.202.114,56630,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:49,161.97.158.24,213.61.202.114,8081,37821,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:49,185.156.73.31,213.61.202.121,157,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:49,94.82.64.194,213.61.202.114,39248,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:50,213.61.202.114,94.82.64.194,9016,57853,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:50,185.156.73.31,213.61.202.120,32695,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:50,138.68.101.118,213.61.202.115,9200,61953,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:50,185.156.73.31,213.61.202.118,54987,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:50,185.156.73.31,213.61.202.114,44551,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:50,94.82.64.194,213.61.202.114,17080,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:51,143.110.251.192,213.61.202.116,9256,61953,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:51,167.248.133.68,213.61.202.116,5269,45305,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:51,172.89.2.26,213.61.202.118,445,53396,90,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:51,94.82.64.194,213.61.202.114,57853,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:52,212.70.149.71,213.61.202.116,465,16764,243,137,3,2,1,0,1,0,0,0,0
2021-03-21 23:37:52,52.166.127.37,213.61.202.114,38766,9354,84,259,2,1,1,0,1,0,0,0,0
2021-03-21 23:37:52,94.82.64.194,213.61.202.114,40340,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:52,213.61.202.114,94.82.64.194,9016,40340,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:53,212.210.81.238,213.61.202.122,445,59187,90,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:53,94.82.64.194,213.61.202.114,18989,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:53,213.61.202.114,94.82.64.194,9016,18989,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:54,185.156.73.31,213.61.202.118,63196,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:54,185.156.73.31,213.61.202.115,20491,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:54,185.156.73.31,213.61.202.117,54987,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:54,94.82.64.194,213.61.202.114,55599,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:54,213.61.202.114,94.82.64.194,9016,55599,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:55,185.156.73.31,213.61.202.120,15026,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:55,94.82.64.194,213.61.202.114,12053,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:55,213.61.202.114,94.82.64.194,9016,12053,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:56,192.241.218.158,213.61.202.114,2375,38196,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:56,212.210.81.238,213.61.202.122,445,59187,90,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:37:56,94.82.64.194,213.61.202.114,28323,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:56,213.61.202.114,94.82.64.194,9016,28323,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:57,212.70.149.71,213.61.202.116,465,16764,133,183,2,1,1,0,1,0,0,0,0
2021-03-21 23:37:57,94.82.64.194,213.61.202.114,34762,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:57,213.61.202.114,94.82.64.194,9016,34762,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:58,152.199.19.161,213.61.202.114,51288,443,531,439,3,1,2,0,2,0,0,0,0
2021-03-21 23:37:58,94.82.64.194,213.61.202.114,36740,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:58,213.61.202.114,94.82.64.194,9016,36740,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:37:58,212.70.149.71,213.61.202.116,465,16764,90,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:37:59,94.82.64.194,213.61.202.114,35333,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:37:59,213.61.202.114,94.82.64.194,9016,35333,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:00,89.200.133.147,213.61.202.117,3074,23326,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:38:00,156.96.156.172,213.61.202.117,443,49851,168,84,3,2,1,1,1,1,0,0,0
2021-03-21 23:38:00,185.156.73.31,213.61.202.126,54987,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:00,94.82.64.194,213.61.202.114,35757,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:00,185.156.73.31,213.61.202.119,48270,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:00,213.61.202.114,94.82.64.194,9016,35757,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:01,185.156.73.31,213.61.202.117,58142,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:01,52.215.192.231,213.61.202.116,993,56707,1329,4608,18,10,8,1,8,0,0,0,0
2021-03-21 23:38:01,195.54.161.150,213.61.202.123,31919,56872,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:01,185.156.73.31,213.61.202.115,41233,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:01,94.82.64.194,213.61.202.114,37664,9016,258,507,6,3,3,0,3,0,0,0,0
2021-03-21 23:38:01,213.61.202.114,94.82.64.194,9016,37664,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:02,212.70.149.71,213.61.202.116,465,16764,180,90,3,2,1,0,1,0,0,0,0
2021-03-21 23:38:02,94.82.64.194,213.61.202.114,14646,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:02,50.69.172.208,213.61.202.123,23,36867,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:02,213.61.202.114,94.82.64.194,9016,14646,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:02,52.215.192.231,213.61.202.116,993,64922,2836,7188,42,22,20,1,20,0,2,0,0
2021-03-21 23:38:02,94.82.64.194,213.61.202.114,37664,9016,84,0,1,1,0,0,0,1,0,0,0
2021-03-21 23:38:02,52.215.192.231,213.61.202.116,993,56707,1507,2580,24,12,12,0,12,0,2,0,0
2021-03-21 23:38:03,23.226.129.200,213.61.202.126,5060,57355,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:03,185.156.73.31,213.61.202.118,56630,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:03,185.156.73.31,213.61.202.126,32695,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:03,185.156.73.31,213.61.202.126,15885,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:03,89.200.133.147,213.61.202.120,3074,33021,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:38:03,185.156.73.31,213.61.202.125,54987,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:03,79.124.62.90,213.61.202.120,7797,43709,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:03,94.82.64.194,213.61.202.114,61151,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:03,213.61.202.114,94.82.64.194,9016,61151,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:03,52.215.192.231,213.61.202.116,993,51766,2836,7159,42,22,20,1,20,0,2,0,0
2021-03-21 23:38:04,185.156.73.31,213.61.202.120,1565,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:04,185.156.73.31,213.61.202.114,1461,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:04,88.221.111.80,213.61.202.114,59901,80,865,891,8,4,4,0,4,0,0,0,0
2021-03-21 23:38:04,213.61.202.114,88.221.111.80,80,59901,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:04,185.156.73.31,213.61.202.120,32299,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:04,94.82.64.194,213.61.202.114,34131,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:04,213.61.202.114,94.82.64.194,9016,34131,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:04,52.215.192.231,213.61.202.116,993,65440,2746,7159,41,21,20,1,20,0,2,0,0
2021-03-21 23:38:05,89.200.133.147,213.61.202.120,8080,31811,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:38:05,94.82.64.194,213.61.202.114,61641,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:05,213.61.202.114,94.82.64.194,9016,61641,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:05,89.200.133.147,213.61.202.120,8080,15748,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:38:06,185.156.73.31,213.61.202.117,7056,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:06,185.156.73.31,213.61.202.126,16064,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:06,89.200.133.147,213.61.202.117,80,5881,84,0,1,1,0,0,0,0,0,0,0
2021-03-21 23:38:06,94.82.64.194,213.61.202.114,57693,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:06,213.61.202.114,94.82.64.194,9016,57693,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:06,65.55.44.109,213.61.202.114,45355,443,84,168,3,1,2,0,2,0,0,0,0
2021-03-21 23:38:07,185.156.73.31,213.61.202.117,20492,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:07,185.156.73.31,213.61.202.120,6904,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:07,94.82.64.194,213.61.202.114,27784,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:07,213.61.202.114,94.82.64.194,9016,27784,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:08,192.241.218.158,213.61.202.122,2375,54521,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:08,185.156.73.31,213.61.202.125,42827,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:08,94.82.64.194,213.61.202.114,46938,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:08,213.61.202.114,94.82.64.194,9016,46938,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:08,192.241.218.158,213.61.202.125,2375,50382,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:09,185.156.73.31,213.61.202.117,41233,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:09,94.82.64.194,213.61.202.114,39175,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:09,213.61.202.114,94.82.64.194,9016,39175,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:10,192.241.218.158,213.61.202.116,2375,34906,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:10,185.156.73.31,213.61.202.119,56630,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:10,185.156.73.31,213.61.202.125,32695,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:10,94.82.64.194,213.61.202.114,21837,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:10,213.61.202.114,94.82.64.194,9016,21837,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:10,185.156.73.31,213.61.202.122,63196,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:11,124.156.64.50,213.61.202.119,9443,50818,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:11,94.82.64.194,213.61.202.114,8771,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:11,135.125.210.253,213.61.202.115,22,60721,172,0,2,2,0,2,0,0,0,0,0
2021-03-21 23:38:11,213.61.202.114,94.82.64.194,9016,8771,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:12,185.156.73.31,213.61.202.116,15885,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:12,94.82.64.194,213.61.202.114,1765,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:12,213.61.202.114,94.82.64.194,9016,1765,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:13,185.156.73.31,213.61.202.114,60313,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:13,185.156.73.31,213.61.202.120,13444,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:13,185.156.73.31,213.61.202.125,47960,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:13,94.82.64.194,213.61.202.114,48241,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:13,213.61.202.114,94.82.64.194,9016,48241,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:14,79.124.62.90,213.61.202.115,6988,43709,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:14,94.82.64.194,213.61.202.114,55575,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:14,213.61.202.114,94.82.64.194,9016,55575,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:14,185.156.73.31,213.61.202.123,6904,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:15,185.156.73.31,213.61.202.118,30067,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:15,182.215.69.113,213.61.202.120,23,25277,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:15,185.156.73.31,213.61.202.115,3063,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:15,51.104.136.2,213.61.202.114,38856,443,84,168,3,1,2,0,2,0,0,0,0
2021-03-21 23:38:15,94.82.64.194,213.61.202.114,26199,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:15,213.61.202.114,94.82.64.194,9016,26199,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:16,78.128.113.42,213.61.202.123,3285,49797,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:16,94.82.64.194,213.61.202.114,28777,9016,258,507,6,3,3,0,3,0,0,0,0
2021-03-21 23:38:16,213.61.202.114,94.82.64.194,9016,28777,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:17,192.241.218.158,213.61.202.115,2375,58874,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:17,185.156.73.31,213.61.202.116,54608,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:17,185.156.73.31,213.61.202.114,47960,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:18,185.156.73.31,213.61.202.117,41462,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:18,185.156.73.31,213.61.202.116,1613,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:18,185.156.73.31,213.61.202.120,56263,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:19,20.190.160.66,213.61.202.114,37492,443,84,168,3,1,2,0,2,0,0,0,0
2021-03-21 23:38:20,185.156.73.31,213.61.202.115,6903,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:21,185.156.73.31,213.61.202.121,6092,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:22,132.145.78.53,213.61.202.121,23,60947,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:22,193.27.229.207,213.61.202.118,40377,46810,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:24,185.156.73.31,213.61.202.119,54749,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:25,185.156.73.31,213.61.202.122,29408,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:26,185.156.73.31,213.61.202.122,45004,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:26,213.61.202.114,65.55.252.93,443,29375,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:26,94.82.64.194,213.61.202.114,21349,9016,342,1623,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:26,213.61.202.114,94.82.64.194,9016,21349,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:26,193.27.229.207,213.61.202.120,40377,46810,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:26,132.145.78.53,213.61.202.121,23,60947,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:26,94.82.64.194,213.61.202.114,28777,9016,0,84,1,0,1,0,1,0,1,0,0
2021-03-21 23:38:26,45.155.205.109,213.61.202.122,399,46890,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:27,94.232.46.233,213.61.202.120,10005,55222,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:27,193.27.229.207,213.61.202.125,40377,46810,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:27,185.156.73.31,213.61.202.123,16544,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:27,94.82.64.194,213.61.202.114,47718,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:27,213.61.202.114,94.82.64.194,9016,47718,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:28,185.156.73.31,213.61.202.125,48270,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:28,94.82.64.194,213.61.202.114,59540,9016,342,507,7,4,3,0,3,1,0,0,0
2021-03-21 23:38:28,213.61.202.114,94.82.64.194,9016,59540,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:28,185.156.73.31,213.61.202.122,41233,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:28,185.156.73.31,213.61.202.126,21103,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:29,213.61.202.114,65.55.252.93,443,29375,0,90,1,0,1,0,0,0,0,0,0
2021-03-21 23:38:29,185.156.73.31,213.61.202.115,43462,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:29,185.156.73.31,213.61.202.114,45004,59852,84,0,1,1,0,1,0,0,0,0,0
2021-03-21 23:38:29,94.82.64.194,213.61.202.114,62171,9016,342,507,7,4,3,0,3,1,0,0,0
